world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/china/hainanisland/haikou,Haikou,Haikou,11,64,do,Changying Wonderland,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,19.98349196778205,110.19038030051128,Xiuying Fort,asia/china/hainanisland/haikou/xiuying_fort,0.438,13.173,6.998,has_external_url,http://www.changying100.com/,https://en.wikivoyage.org/wiki/Haikou
europe/poland/bochnia,Bochnia,Bochnia,6,12,see,Butterfly Museum Arthropoda,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,49.970282,20.4238166,Stanisław Fischer Museum,europe/poland/bochnia/museum_of_stanislaw_fischer,0.548,0.452,0.492,has_external_url,http://www.muzeummotyli.com/,https://en.wikivoyage.org/wiki/Bochnia
northamerica/unitedstates/massachusetts/newbedford,New Bedford,New Bedford,7,23,see,Buttonwood Park Zoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.63,-70.9527,New Bedford Art Museum,northamerica/unitedstates/massachusetts/newbedford/new_bedford_art_museum,0.39,2.213,1.685,has_external_url,http://www.bpzoo.org/,https://en.wikivoyage.org/wiki/New_Bedford
europe/slovakia/kremnica,Kremnica,Kremnica,6,20,do,Skalka ski center,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.7392,18.9951,Krahule Ski Resort,europe/slovakia/kremnica/krahule_ski_resort,0.514,4.883,6.896,has_external_url,http://www.skalkaarena.sk/,https://en.wikivoyage.org/wiki/Kremnica
australiaandpacific/australia/newsouthwales/brokenhill,Broken Hill,Broken Hill,12,17,see,Mad Max 2 Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-31.888389,141.222361,Seppelts Warehouse,australiaandpacific/australia/newsouthwales/brokenhill/seppelts_warehouse,0.294,24.075,23.207,has_external_url,https://www.facebook.com/MadMaxMuseum/,https://en.wikivoyage.org/wiki/Broken_Hill
asia/china/guizhou/zunyi,Zunyi,Zunyi,6,16,see,Zunyi Art Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.72331016876701,107.04109671393873,Zunyi Old Town,asia/china/guizhou/zunyi/zunyi_old_town,0.467,10.776,10.776,has_external_url,https://www.zysmsg.cn/,https://en.wikivoyage.org/wiki/Zunyi
asia/china/hunan/zhuzhou,Zhuzhou,Zhuzhou,4,48,do,Zhuzhou Fantawild adventure theme park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,27.989037,113.189823,Zhuzhou Television Tower,asia/china/hunan/zhuzhou/zhuzhou_television_tower,0.484,20.089,17.025,has_external_url,http://zhuzhou.fangte.com/,https://en.wikivoyage.org/wiki/Zhuzhou
asia/israel/eliat,Eilat,Eilat,1,35,do,SPNI's Eilat Hiking Division,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,29.50949,34.92076,The Red Sea Star,asia/israel/eliat/the_red_sea_star,0.3,5.288,6.022,has_external_url,http://teva.org.il/english/?CategoryID=190&ArticleID=103,https://en.wikivoyage.org/wiki/Eilat
asia/china/sichuanprovince/chengdu,Chengdu,Chengdu,44,95,see,A Thousand Plateaus Art Space,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,30.55881,104.04697,Chengdu Art Museum,asia/china/sichuanprovince/chengdu/chengdu_art_museum,0.444,11.862,2.455,has_external_url,http://www.1000plateaus.org,https://en.wikivoyage.org/wiki/Chengdu
europe/russia/kaliningrad,Kaliningrad,Kaliningrad,9,42,see,Kaliningrad Regional Museum of History and Arts,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.71375,20.518522,Kaliningrad Zoo,europe/russia/kaliningrad/kaliningrad_zoo,0.452,2.226,0.694,has_external_url,https://koihm.ru/english/,https://en.wikivoyage.org/wiki/Kaliningrad
northamerica/unitedstates/newmexico/farmington,Farmington,Farmington (New Mexico),7,16,see,Aztec Museum & Pioneer Village,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.82347,-107.99482,Aztec Ruins National Monument,northamerica/unitedstates/newmexico/farmington/aztec_ruins_national_monument,0.459,1.465,22.585,has_external_url,https://aztecmuseum.org/,https://en.wikivoyage.org/wiki/Farmington_%28New_Mexico%29
asia/china/liaoning/shenyang,Shenyang,Shenyang,6,59,see,Liaoning Provincial Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.6758,123.4544,Zhaoling Tomb (North Tomb),asia/china/liaoning/shenyang/zhaoling_tomb,0.41,20.974,14.27,has_external_url,https://www.lnmuseum.com.cn,https://en.wikivoyage.org/wiki/Shenyang
europe/belarus/minsk,Minsk,Minsk,27,78,see,Ozertso - Open Air Museum of Rural Architecture and Life,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,53.8345,27.3742,Museum of Stones,europe/belarus/minsk/museum_of_stones,0.371,19.591,14.438,has_external_url,http://www.etna.by/,https://en.wikivoyage.org/wiki/Minsk
northamerica/canada/ontario/niagara_on_the_lake,Niagara-on-the-Lake,Niagara-on-the-Lake,6,58,see,Mackenzie Printery and Newspaper Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.162334,-79.053614,Reif Estate Winery,northamerica/canada/ontario/niagara_on_the_lake/reif_estate_winery,0.316,6.18,10.482,has_external_url,https://www.niagaraparks.com/visit/heritage/mackenzie-printery/,https://en.wikivoyage.org/wiki/Niagara-on-the-Lake
asia/india/maharashtra/thane,Thane,Thane,4,32,do,Tikuji-Ni-Wadi,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,19.237,72.9695,Kopineshwar Mandir,asia/india/maharashtra/thane/kopineshwar_temple,0.438,4.956,2.267,has_external_url,http://www.tikuji-ni-wadi.com,https://en.wikivoyage.org/wiki/Thane
asia/china/shaanxi/shenmu,Shenmu,Shenmu,2,5,see,Erlangshan Scenic Area,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.820311,110.475173,Lake Hongjiannao,asia/china/shaanxi/shenmu/lake_hongjiannao,0.421,59.884,2.415,has_external_url,http://www.elsjq.com/,https://en.wikivoyage.org/wiki/Shenmu
asia/india/tamilnadu/madurai,Madurai,Madurai,14,28,see,Kazimar Big Mosque and Maqbara,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,9.91275,78.1142,Famous Jigarthanda,asia/india/tamilnadu/madurai/famous_jigarthanda,0.375,1.218,1.486,has_external_url,http://www.maqbara.com,https://en.wikivoyage.org/wiki/Madurai
asia/china/hebei/chengde,Chengde,Chengde,9,11,see,Chengde Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,41.006474,117.943841,Putuo Zongcheng Temple,asia/china/hebei/chengde/putuo_zongcheng_temple,0.444,1.66,6.295,has_external_url,http://www.chdmuseum.cn/,https://en.wikivoyage.org/wiki/Chengde
northamerica/unitedstates/california/burlingame,Burlingame,Burlingame,4,32,do,Crystal Springs Regional Trail,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.58896,-122.41295,Coyote Point Recreation Area,northamerica/unitedstates/california/burlingame/coyote_point,0.517,7.653,5.909,has_external_url,https://www.smcgov.org/parks/crystal-springs-regional-trail,https://en.wikivoyage.org/wiki/Burlingame
europe/ireland/sligo,Sligo,Sligo,17,38,see,Parke's Castle,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,54.2647,-8.3344,Medb's Cairn,europe/ireland/sligo/medbs_cairn,0.462,15.244,9.176,has_external_url,https://heritageireland.ie/visit/places-to-visit/parkes-castle/,https://en.wikivoyage.org/wiki/Sligo
