world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/belgium/brussels,Brussels,Brussels,14,68,see,Brussels International,0.59,candidate,has description; high-value type; has external URL,,,Royal Saint-Hubert Galleries,europe/belgium/brussels/galeries_saint_hubert,0.44,,,missing_coordinates; has_external_url,http://www.brusselsinternational.be,https://en.wikivoyage.org/wiki/Brussels,candidate score below 6.0 and missing coordinates; weak or local-only lead below the production bar
northamerica/unitedstates/southcarolina/beaufort,Beaufort,Beaufort (South Carolina),15,16,see,Greyhound Lines,0.59,candidate,has description; high-value type; has external URL,,,Parris Island Marine Museum,northamerica/unitedstates/southcarolina/beaufort/parris_island_museum,0.381,,,missing_coordinates; has_external_url,http://www.greyhound.com/,https://en.wikivoyage.org/wiki/Beaufort_%28South_Carolina%29,candidate score below 6.0 and missing coordinates; transport-only listing rather than a durable visitor POI
europe/germany/berlin,Berlin,Berlin,161,123,do,Festival of Lights,0.59,candidate,has description; high-value type; has external URL,,,Post offices,europe/germany/berlin/postoffices,0.467,,,missing_coordinates; has_external_url,https://festival-of-lights.de/en/,https://en.wikivoyage.org/wiki/Berlin,candidate score below 6.0 and missing coordinates; event-only listing rather than a durable visitor POI
northamerica/unitedstates/alabama/birmingham,Birmingham,Birmingham (Alabama),59,74,do,Do Dah Day,0.59,candidate,has description; high-value type; has external URL,,,Taj India,northamerica/unitedstates/alabama/birmingham/taj_india,0.421,,,missing_coordinates; has_external_url,https://www.dodahday.org/,https://en.wikivoyage.org/wiki/Birmingham_%28Alabama%29,candidate score below 6.0 and missing coordinates; event-only listing rather than a durable visitor POI
northamerica/canada/britishcolumbia/nanaimo,Nanaimo,Nanaimo,6,35,see,Helijet,0.59,candidate,has description; high-value type; has external URL,,,Morden Mine Tipple,northamerica/canada/britishcolumbia/nanaimo/morden_mine_tipple,0.32,,,missing_coordinates; has_external_url,https://helijet.com/,https://en.wikivoyage.org/wiki/Nanaimo,candidate score below 6.0 and missing coordinates; transport-only listing rather than a durable visitor POI
europe/ukraine/kirovograd,Kropyvnytskyi,Kropyvnytskyi,5,42,do,State Philharmonic Hall,0.59,candidate,has description; high-value type; has external URL,,,Inhul River Promenade,europe/ukraine/kirovograd/inhul_river_promenade,0.318,,,missing_coordinates; has_external_url,http://www.filarm.kr.ua/,https://en.wikivoyage.org/wiki/Kropyvnytskyi,candidate score below 6.0 and missing coordinates; performance venue below the production bar
europe/austria/bludenz,Bludenz,Bludenz,4,34,see,Remise Bludenz,0.59,candidate,has description; high-value type; has external URL,,,Milka Lädele,europe/austria/bludenz/milka_factory,0.385,,,missing_coordinates; has_external_url,https://www.bludenz-events.at/remise/,https://en.wikivoyage.org/wiki/Bludenz,candidate score below 6.0 and missing coordinates; venue lead below the production bar
northamerica/canada/saskatchewan/regina,Regina,Regina,26,81,see,Yorkton Shuttle,0.59,candidate,has description; high-value type; has external URL,,,Regina Cyclone (1912) Sites,northamerica/canada/saskatchewan/regina/regina_cyclone_1912,0.4,,,missing_coordinates; has_external_url,https://www.yorktonshuttle.com/,https://en.wikivoyage.org/wiki/Regina,candidate score below 6.0 and missing coordinates; weak or local-only lead below the production bar
northamerica/canada/ontario/kenora,Kenora,Kenora,11,16,do,Houseboat Adventures,0.59,candidate,has description; high-value type; has external URL,,,Husky the Muskie,northamerica/canada/ontario/kenora/husky_the_muskie,0.375,,,missing_coordinates; has_external_url,https://houseboatadventures.com/,https://en.wikivoyage.org/wiki/Kenora,candidate score below 6.0 and missing coordinates; ordinary commercial operator rather than a distinct POI
northamerica/unitedstates/texas/houston,Houston,Houston,7,75,do,Art Car Parade,0.59,candidate,has description; high-value type; has external URL,,,Hermann Park,northamerica/unitedstates/texas/houston/hermann_park,0.462,,,missing_coordinates; has_external_url,https://www.thehoustonartcarparade.com/,https://en.wikivoyage.org/wiki/Houston,candidate score below 6.0 and missing coordinates; event-only listing rather than a durable visitor POI
asia/thailand/kohtao,Koh Tao,Ko Tao,8,73,do,Master Divers,0.59,candidate,has description; high-value type; has external URL,,,Mae Haad,asia/thailand/kohtao/mae_haad,0.476,,,missing_coordinates; has_external_url,http://www.master-divers.com,https://en.wikivoyage.org/wiki/Ko_Tao,candidate score below 6.0 and missing coordinates; ordinary commercial operator rather than a distinct POI
northamerica/unitedstates/washington/mtrainiernp,Mt. Rainier National Park,Mount Rainier National Park,0,61,do,Ascents International,0.59,candidate,has description; high-value type; has external URL,,,,,0.0,,,missing_coordinates; has_external_url,http://www.alpineascents.com,https://en.wikivoyage.org/wiki/Mount_Rainier_National_Park,candidate score below 6.0 and missing coordinates; ordinary commercial operator rather than a distinct POI
northamerica/unitedstates/iowa/dubuque,Dubuque,Dubuque,4,50,do,Sundown Mountain,0.59,candidate,has description; high-value type; has external URL,,,Dubuque Museum of Art,northamerica/unitedstates/iowa/dubuque/dubuque_museum_of_art,0.27,,,missing_coordinates; has_external_url,http://www.sundownmtn.com,https://en.wikivoyage.org/wiki/Dubuque,candidate score below 6.0 and missing coordinates; local recreation business below the production bar
africa/egypt/abusimbel,Abu Simbel,Abu Simbel,2,7,see,Sound & Light Show,0.59,candidate,has description; high-value type; has external URL,,,Small Temple of Hathor and Nefertari,africa/egypt/abusimbel/small_temple,0.286,,,missing_coordinates; has_external_url,https://soundandlight.show/en/show/abu-simbel-show,https://en.wikivoyage.org/wiki/Abu_Simbel,candidate score below 6.0 and missing coordinates; show/event listing rather than a durable POI
northamerica/unitedstates/washington/ellensburg,Ellensburg,Ellensburg,8,31,do,Jazz in the Valley,0.59,candidate,has description; high-value type; has external URL,,,Clymer Museum and Gallery,northamerica/unitedstates/washington/ellensburg/clymer_museum,0.359,,,missing_coordinates; has_external_url,http://www.jazzinthevalley.com/,https://en.wikivoyage.org/wiki/Ellensburg,candidate score below 6.0 and missing coordinates; event-only listing rather than a durable visitor POI
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,see,Megabus,0.59,candidate,has description; high-value type; has external URL,,,MacArthur Park,northamerica/unitedstates/arkansas/littlerock/macarthur_park,0.286,,,missing_coordinates; has_external_url,http://us.megabus.com,https://en.wikivoyage.org/wiki/Little_Rock,candidate score below 6.0 and missing coordinates; transport-only listing rather than a durable visitor POI
northamerica/unitedstates/massachusetts/lexington,Lexington,Lexington (Massachusetts),6,28,see,Lexpress Bus,0.59,candidate,has description; high-value type; has external URL,,,Lexington Battle Green,northamerica/unitedstates/massachusetts/lexington/battle_green,0.294,,,missing_coordinates; has_external_url,http://www.lexingtonma.gov/humanservices/lexpress.cfm,https://en.wikivoyage.org/wiki/Lexington_%28Massachusetts%29,candidate score below 6.0 and missing coordinates; transport-only listing rather than a durable visitor POI
europe/unitedkingdom/scotland/perth,Perth,Perth (Scotland),7,41,do,Dewars,0.59,candidate,has description; high-value type; has external URL,,,Perth Museum,europe/unitedkingdom/scotland/perth/perth_museum,0.333,,,missing_coordinates; has_external_url,https://www.liveactive.co.uk/Venues/dewars-centre,https://en.wikivoyage.org/wiki/Perth_%28Scotland%29,candidate score below 6.0 and missing coordinates; ordinary commercial venue below the production bar
europe/unitedkingdom/england/london,London,London,76,205,see,Sindbad,0.59,candidate,has description; high-value type; has external URL,,,India Club,europe/unitedkingdom/england/london/india_club,0.471,,,missing_coordinates; has_external_url,http://www.sindbad.pl/en,https://en.wikivoyage.org/wiki/London,candidate score below 6.0 and missing coordinates; transport-only listing rather than a durable visitor POI
northamerica/unitedstates/california/long_beach,Long Beach,Long Beach,13,97,do,Gay Pride Festival,0.59,candidate,has description; high-value type; has external URL,,,Grand Prix of Long Beach,northamerica/unitedstates/california/long_beach/grand_prix_of_long_beach,0.429,,,missing_coordinates; has_external_url,http://www.longbeachpride.com,https://en.wikivoyage.org/wiki/Long_Beach,candidate score below 6.0 and missing coordinates; event-only listing rather than a durable visitor POI
northamerica/canada/britishcolumbia/courtenay,Courtenay,Courtenay,5,30,see,BC Ferries,0.59,candidate,has description; high-value type; has external URL,,,Puntledge River,northamerica/canada/britishcolumbia/courtenay/puntledge_river,0.32,,,missing_coordinates; has_external_url,https://www.bcferries.com/,https://en.wikivoyage.org/wiki/Courtenay,candidate score below 6.0 and missing coordinates; weak or local-only lead below the production bar
australiaandpacific/australia/southaustralia/barossa_valley,Barossa Valley,Barossa Valley,15,29,see,Maggie Beer Farm Shop,0.59,candidate,has description; high-value type; has external URL,,,Linke's Central Meat Store,australiaandpacific/australia/southaustralia/barossa_valley/linke_bakery,0.383,,,missing_coordinates; has_external_url,http://www.maggiebeer.com.au,https://en.wikivoyage.org/wiki/Barossa_Valley,candidate score below 6.0 and missing coordinates; ordinary commercial shop below the production bar
europe/italy/puglia/polignano_a_mare,Polignano a Mare,Polignano a Mare,7,20,see,Fondazione Museo Pino Pascali,0.59,candidate,has description; high-value type; has external URL,,,Pino Pascali Museum,europe/italy/puglia/polignano_a_mare/pino_pascali_museum,0.5,,,missing_coordinates; has_external_url,http://www.museopinopascali.it,https://en.wikivoyage.org/wiki/Polignano_a_Mare,candidate score below 6.0 and missing coordinates; possible museum but not verifiable enough from this row
australiaandpacific/australia/westernaustralia/broome,Broome,Broome,7,20,do,Broome Cycles,0.59,candidate,has description; high-value type; has external URL,,,Broome Japanese Cemetery,australiaandpacific/australia/westernaustralia/broome/broome_japanese_cemetery,0.486,,,missing_coordinates; has_external_url,https://www.broomecycles.com.au/,https://en.wikivoyage.org/wiki/Broome,candidate score below 6.0 and missing coordinates; ordinary commercial operator rather than a distinct POI
europe/unitedkingdom/wales/llandudno,Llandudno,Llandudno,14,46,do,Penderyn Distillery,0.59,candidate,has description; high-value type; has external URL,,,Mostyn Gallery,europe/unitedkingdom/wales/llandudno/mostyn,0.485,,,missing_coordinates; has_external_url,https://www.penderyn.wales/,https://en.wikivoyage.org/wiki/Llandudno,candidate score below 6.0 and missing coordinates; commercial distillery visit below the production bar for this destination
