world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
europe/croatia/dubrovnik,Dubrovnik,Dubrovnik,21,80,see,Serbian Orthodox Church and Museum of Icons,0.59,candidate,has description; high-value type; strong travel term,,,Red History Museum,europe/croatia/dubrovnik/red_history_museum,0.361,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dubrovnik,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/japan/honshu/kanazawacity,Kanazawa,Kanazawa,12,55,do,Asanogawa Riverside Garden Party,0.59,candidate,has description; high-value type; strong travel term,,,Kanazawa Castle Park,asia/japan/honshu/kanazawacity/kanazawa_castle,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kanazawa,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
asia/turkey/ankara,Ankara,Ankara,13,116,see,Kelime Museum,0.59,candidate,has description; high-value type; strong travel term,,,Ethnography Museum,asia/turkey/ankara/ethnography_museum,0.516,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ankara,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
northamerica/unitedstates/northdakota/williston,Williston,Williston (North Dakota),8,27,do,Little Muddy Canoe Trail,0.59,candidate,has description; high-value type; strong travel term,,,James Memorial Arts Center,northamerica/unitedstates/northdakota/williston/james_memorial_arts_center,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Williston_%28North_Dakota%29,candidate score 0.59 is below the 6.0 POI threshold; generic activity or tour listing rather than a durable mapped attraction
asia/india/orissa/cuttack,Cuttack,Cuttack,9,7,see,Netaji Birth Place Museum,0.59,candidate,has description; high-value type; strong travel term,,,Netaji Subhas Chandra Bose Setu,asia/india/orissa/cuttack/netaji_subhas_chandra_bose_setu,0.393,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cuttack,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
northamerica/canada/newfoundland/cornerbrook,Corner Brook,Corner Brook,7,44,see,Massey Drive Pond Trail,0.59,candidate,has description; high-value type; strong travel term,,,Marble Mountain,northamerica/canada/newfoundland/cornerbrook/marble_mountain,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Corner_Brook,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/china/heilongjiang/harbin,Harbin,Harbin,7,108,do,"Ice Festival, Zhaolin Park",0.59,candidate,has description; high-value type; strong travel term,,,Saint Sophia Cathedral,asia/china/heilongjiang/harbin/saint_sophia_cathedral,0.34,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Harbin,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
asia/china/guangxi/longsheng,Longsheng,Longsheng,3,10,do,Around Ping'An,0.59,candidate,has description; high-value type; strong travel term,,,Longsheng Hot Springs,asia/china/guangxi/longsheng/longsheng_hot_springs,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Longsheng,candidate score 0.59 is below the 6.0 POI threshold; generic activity or tour listing rather than a durable mapped attraction
northamerica/unitedstates/ohio/hamilton,Hamilton,Hamilton (Ohio),9,20,see,St. Stephen Church and Rectory,0.59,candidate,has description; high-value type; strong travel term,,,Fernald Preserve,northamerica/unitedstates/ohio/hamilton/fernald_preserve,0.356,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Hamilton_%28Ohio%29,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/thailand/kanchanaburi,Kanchanaburi,Kanchanaburi,7,41,see,Sai Yok National Park,0.59,candidate,has description; high-value type; strong travel term,,,Bridge on the River Kwai,asia/thailand/kanchanaburi/riverkwaibridge,0.341,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kanchanaburi,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
africa/egypt/cairo,Cairo,Cairo,88,50,see,Pharaonic Village,0.59,candidate,has description; high-value type; strong travel term,,,Baron Empain Palace,africa/egypt/cairo/baron_empain_palace,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Cairo,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
australiaandpacific/australia/westernaustralia/perth,Perth,Perth,34,18,do,Take a day trip,0.59,candidate,has description; high-value type; strong travel term,,,Fremantle Cappuccino Strip,australiaandpacific/australia/westernaustralia/perth/fremantle_cappuccino_strip,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Perth,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/germany/badenwrttemberg/ulm,Ulm,Ulm,12,35,see,Wiblingen Monastery Convent Museum,0.59,candidate,has description; high-value type; strong travel term,,,Ulm Museum,europe/germany/badenwrttemberg/ulm/ulmmuseum,0.409,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Ulm,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/pakistan/multan,Multan,Multan,33,33,do,Chenab River Bank,0.59,candidate,has description; high-value type; strong travel term,,,Lohari Gate,asia/pakistan/multan/lohari_gate,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Multan,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
northamerica/unitedstates/california/manhattenbeach,Manhattan Beach,Manhattan Beach,4,17,do,Sand Dune Park,0.59,candidate,has description; high-value type; strong travel term,,,Cafe Tapioca,northamerica/unitedstates/california/dublin/cafe_tapioca,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Manhattan_Beach,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/china/xinjiangprovince/hotan,Hotan,Khotan,9,15,see,Khotan Public Square -- TuanJie GuangChang,0.59,candidate,has description; high-value type; strong travel term,,,Hotan Cultural Museum,asia/china/xinjiangprovince/hotan/hotan_cultural_museum,0.433,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Khotan,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/philippines/mindanaoisland/davao,Davao,Davao,38,40,do,Wake Board Park,0.59,candidate,has description; high-value type; strong travel term,,,People's Park,asia/philippines/mindanaoisland/davao/peoples_park,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Davao,candidate score 0.59 is below the 6.0 POI threshold; generic activity or tour listing rather than a durable mapped attraction
asia/cambodia/kep,Kep,Kep,6,24,do,Swim,0.59,candidate,has description; high-value type; strong travel term,,,Phnom Voar,asia/cambodia/kep/phnom_voar,0.143,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kep,candidate score 0.59 is below the 6.0 POI threshold; generic activity or tour listing rather than a durable mapped attraction
southamerica/frenchguiana/kourou,Kourou,Kourou,7,11,do,Pôle Culturel de Kourou,0.59,candidate,has description; high-value type; strong travel term,,,Kourou Beach,southamerica/frenchguiana/kourou/kourou_beach,0.414,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kourou,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
europe/germany/badenwrttemberg/konstanz,Konstanz,Konstanz,9,55,see,The harbour,0.59,candidate,has description; high-value type; strong travel term,,,Harbour Waterfront Cafes,europe/germany/badenwrttemberg/konstanz/harbour_cafe,0.452,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Konstanz,candidate score 0.59 is below the 6.0 POI threshold; vague or unlocatable listing without enough POI-specific evidence
europe/georgia/zugdidi,Zugdidi,Zugdidi,2,10,do,Vlakernoba in Zugdidi (the day of the Blachernae's Virgin Mary),0.59,candidate,has description; high-value type; strong travel term,,,Zugdidi Botanical Garden,europe/georgia/zugdidi/botanical_garden,0.311,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zugdidi,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
asia/india/rajasthan/kota,Kota,Kota,5,13,do,Gaiparnath Temple,0.59,candidate,has description; high-value type; strong travel term,,,Jagmandir Palace,asia/india/rajasthan/kota/jagmandir_palace,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kota,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
northamerica/canada/newbrunswick/fredericton,Fredericton,Fredericton,6,71,do,Saint John River,0.59,candidate,has description; high-value type; strong travel term,,,Fredericton Railway Bridge,northamerica/canada/newbrunswick/fredericton/fredericton_railway_bridge,0.381,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fredericton,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
europe/slovakia/poprad,Poprad,Poprad,4,15,see,Renaissance bell tower of Poprad,0.59,candidate,has description; high-value type; strong travel term,,,AquaCity Poprad,europe/slovakia/poprad/aquacity,0.468,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Poprad,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
europe/croatia/dubrovnik,Dubrovnik,Dubrovnik,21,80,see,Home of Marin Držić,0.59,candidate,has description; high-value type; strong travel term,,,Onofrio's Fountain,europe/croatia/dubrovnik/onofrios_fountain,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Dubrovnik,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
australiaandpacific/australia/newsouthwales/wollongong,Wollongong,Wollongong,8,68,see,Mount Kembla Lookout,0.59,candidate,has description; high-value type; strong travel term,,,North Wollongong Hotel,australiaandpacific/australia/newsouthwales/wollongong/north_wollongong_h,0.429,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wollongong,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
northamerica/thecaribbean/martinique/saintpierre,Saint-Pierre,Saint-Pierre (Martinique),12,8,see,Centre of Earth Sciences,0.59,candidate,has description; high-value type; strong travel term,,,Ruins of the Théâtre de Saint-Pierre,northamerica/thecaribbean/martinique/saintpierre/ruins_of_the_theatre,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Saint-Pierre_%28Martinique%29,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
europe/georgia/kakheti,Kakheti,Kakheti,13,28,do,Vashlovani National Park,0.59,candidate,has coordinates; high-value type; strong travel term,41.190682,46.468831,Tsinandali Estate,europe/georgia/kakheti/tsinandali,0.439,107.956,90.008,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Kakheti,candidate score 0.59 is below the 6.0 POI threshold; far from the parent destination and better handled as a separate location/day trip if covered
northamerica/unitedstates/kentucky/louisville,Louisville,Louisville,12,140,do,The Great Steamboat Race,0.59,candidate,has description; high-value type; strong travel term,,,Rathskeller at the Seelbach Hotel,northamerica/unitedstates/kentucky/louisville/rathskeller,0.449,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Louisville,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/switzerland/fribourg,Fribourg,Fribourg,12,22,do,Walk through Old Town,0.59,candidate,has description; high-value type; strong travel term,,,Fribourg Cathedral (Cathédrale Saint-Nicolas),europe/switzerland/fribourg/fribourg_cathedral,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fribourg,candidate score 0.59 is below the 6.0 POI threshold; generic activity or tour listing rather than a durable mapped attraction
europe/slovakia/kremnica,Kremnica,Kremnica,6,20,do,Jastrabská rock,0.59,candidate,has description; high-value type; strong travel term,,,Krahule Ski Resort,europe/slovakia/kremnica/krahule_ski_resort,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kremnica,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
europe/slovakia/kremnica,Kremnica,Kremnica,6,20,see,Church of Sain John the Baptist in 'Kremnické Bane',0.59,candidate,has description; high-value type; strong travel term,,,Kremnica Mint,europe/slovakia/kremnica/kremnica_mint,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kremnica,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
europe/sweden/vnersborg,Vänersborg,Vänersborg,10,8,do,Gaddesanna,0.59,candidate,has description; high-value type; strong travel term,,,Restaurang Smaka,europe/sweden/vnersborg/restaurang_smaka,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/V%C3%A4nersborg,candidate score 0.59 is below the 6.0 POI threshold; vague or unlocatable listing without enough POI-specific evidence
australiaandpacific/australia/queensland/rockhampton_1,Rockhampton,Rockhampton,4,19,see,Archer Park Station and Steam Tram Museum,0.59,candidate,has description; high-value type; strong travel term,,,Rockhampton Museum of Art,australiaandpacific/australia/queensland/rockhampton_1/rockhampton_museum_of_art,0.364,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rockhampton,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
northamerica/unitedstates/nebraska/northplatte,North Platte,North Platte,5,42,see,Cody Park Wild West Memorial,0.59,candidate,has description; high-value type; strong travel term,,,North Platte Canteen Memorial,northamerica/unitedstates/nebraska/northplatte/north_platte_canteen,0.491,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/North_Platte,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
northamerica/turksandcaicosislands/providenciales,Providenciales,Providenciales,7,49,see,Beaches,0.59,candidate,has description; high-value type; strong travel term,,,Grace Bay Beach,northamerica/turksandcaicosislands/providenciales/grace_bay_beach,0.455,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Providenciales,candidate score 0.59 is below the 6.0 POI threshold; vague or unlocatable listing without enough POI-specific evidence
europe/germany/lowersaxony/wolfenbttel,Wolfenbüttel,Wolfenbüttel,11,11,do,The Elm-Lappwald Nature Park,0.59,candidate,has description; high-value type; strong travel term,,,St Trinitatis Kirche,europe/germany/lowersaxony/wolfenbttel/st_trinitatis,0.273,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Wolfenb%C3%BCttel,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/philippines/tagaytay,Tagaytay,Tagaytay,7,33,see,Tierra de Maria,0.59,candidate,has description; high-value type; strong travel term,,,Puzzle Mansion,asia/philippines/tagaytay/puzzle_mansion,0.385,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tagaytay,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/kazakhstan/almaty,Almaty,Almaty,20,51,see,M Auezov Literature Memorial House,0.59,candidate,has description; high-value type; strong travel term,,,Panfilov Park and the 28 Guardsmen Memorial,asia/kazakhstan/almaty/panfilov_park,0.438,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Almaty,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
asia/syria/aleppo,Aleppo,Aleppo,5,29,see,Popular Traditions Museum,0.59,candidate,has description; high-value type; strong travel term,,,Great Mosque of Aleppo,asia/syria/aleppo/great_mosque,0.298,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Aleppo,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and needs corroborating external source
