world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/pennsylvania/pittsburgh,Pittsburgh,Pittsburgh,7,21,see,Pittsburgh Post-Gazette,0.59,candidate,has description; high-value type; has external URL,,,Point State Park,northamerica/unitedstates/pennsylvania/pittsburgh/point_state_park,0.359,,,missing_coordinates; has_external_url,http://www.post-gazette.com/,https://en.wikivoyage.org/wiki/Pittsburgh,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
europe/croatia/umag,Umag,Umag,5,5,see,Campsite Stella Maris,0.59,candidate,has description; high-value type; has external URL,,,Croatia Open (ATP Tennis),europe/croatia/umag/croatia_open,0.303,,,missing_coordinates; has_external_url,http://www.istracamping.com/en/camping/stella-maris/overview,https://en.wikivoyage.org/wiki/Umag,candidate score 0.59 is below the 6.0 POI threshold; accommodation or lodging-led listing is out of scope
europe/russia/nizhnynovgorod,Nizhny Novgorod,Nizhny Novgorod,11,65,see,Bicycle station Dynamo,0.59,candidate,has description; high-value type; has external URL,,,Chkalov Stairs,europe/russia/nizhnynovgorod/chkalov_stairs,0.389,,,missing_coordinates; has_external_url,http://i-bike-nn.ru/,https://en.wikivoyage.org/wiki/Nizhny_Novgorod,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
northamerica/canada/quebec/quebeccity,Québec City,Quebec City,39,125,see,Propair,0.59,candidate,has description; high-value type; has external URL,,,Place Royale,northamerica/canada/quebec/quebeccity/place_royale,0.421,,,missing_coordinates; has_external_url,https://propair.ca/en/,https://en.wikivoyage.org/wiki/Quebec_City,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,see,Jefferson Lines,0.59,candidate,has description; high-value type; has external URL,,,Joslyn Art Museum,northamerica/unitedstates/nebraska/omaha/joslyn_art_museum,0.312,,,missing_coordinates; has_external_url,http://www.jeffersonlines.com,https://en.wikivoyage.org/wiki/Omaha,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/slovenia/bovec,Bovec,Bovec,4,15,do,Nature's Ways,0.59,candidate,has description; high-value type; has external URL,,,Kluže Fortress,europe/slovenia/bovec/kluzhe_fortress,0.37,,,missing_coordinates; has_external_url,https://www.econaturesways.com/,https://en.wikivoyage.org/wiki/Bovec,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
australiaandpacific/australia/newsouthwales/bowral,Bowral,Bowral,4,6,do,Tulip Time Festival,0.59,candidate,has description; high-value type; has external URL,,,Southern Highlands Wine Region,australiaandpacific/australia/newsouthwales/bowral/southern_highlands_wine_region,0.286,,,missing_coordinates; has_external_url,https://www.visitsouthernhighlands.com.au/event/tulip-time-festival/,https://en.wikivoyage.org/wiki/Bowral,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
northamerica/unitedstates/california/northcoast/arcata,Arcata,Arcata,16,34,see,Blue Lake Rancheria Transit,0.59,candidate,has description; high-value type; has external URL,,,Lanphere Dunes,northamerica/unitedstates/california/northcoast/arcata/lanphere_dunes,0.439,,,missing_coordinates; has_external_url,https://www.bluelakerancheria-nsn.gov/initiatives/transportation/,https://en.wikivoyage.org/wiki/Arcata,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/france/midi/cotedazur/nice,Nice,Nice,42,76,see,YPI Crew,0.59,candidate,has description; high-value type; has external URL,,,Opéra de Nice,europe/france/midi/cotedazur/nice/nice_opera,0.444,,,missing_coordinates; has_external_url,https://ypicrew.com/,https://en.wikivoyage.org/wiki/Nice,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
northamerica/canada/saskatchewan/prince_albert,Prince Albert,Prince Albert,9,10,see,Creighton Connection,0.59,candidate,has description; high-value type; has external URL,,,Northern Lights Casino,northamerica/canada/saskatchewan/prince_albert/northern_lights_casino,0.476,,,missing_coordinates; has_external_url,https://townofcreighton.setmore.com/,https://en.wikivoyage.org/wiki/Prince_Albert,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
northamerica/unitedstates/alabama/huntsville,Huntsville,Huntsville (Alabama),16,74,do,Huntsville Community Chorus Association,0.59,candidate,has description; high-value type; has external URL,,,Huntsville Botanical Garden,northamerica/unitedstates/alabama/huntsville/huntsville_botanical_garden,0.545,,,missing_coordinates; has_external_url,http://www.thechorus.org,https://en.wikivoyage.org/wiki/Huntsville_%28Alabama%29,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/canada/britishcolumbia/vancouverisland,Vancouver Island,Vancouver Island,15,14,see,IslandLink Bus,0.59,candidate,has description; high-value type; has external URL,,,Royal BC Museum,northamerica/canada/britishcolumbia/vancouverisland/royal_bc_museum,0.414,,,missing_coordinates; has_external_url,https://www.islandlinkbus.com/,https://en.wikivoyage.org/wiki/Vancouver_Island,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/serbia/kosovoprovince/pristina,Pristina,Pristina,20,107,do,ReMusica,0.59,candidate,has description; high-value type; has external URL,,,Home Restaurant,europe/serbia/kosovoprovince/pristina/home_restaurant,0.348,,,missing_coordinates; has_external_url,http://Www.remusicafestival.com,https://en.wikivoyage.org/wiki/Pristina,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/unitedkingdom/scotland/glasgow,Glasgow,Glasgow,32,184,see,Tall Ship,0.59,candidate,has description; high-value type; has external URL,,,The Ubiquitous Chip,europe/unitedkingdom/scotland/glasgow/ubiquitous_chip,0.417,,,missing_coordinates; has_external_url,https://www.thetallship.com/,https://en.wikivoyage.org/wiki/Glasgow,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
africa/southafrica/paarl,Paarl,Paarl,9,39,do,Simonsvlei,0.59,candidate,has description; high-value type; has external URL,,,Afrikaans Language Monument,africa/southafrica/paarl/afrikaans_language_monument,0.27,,,missing_coordinates; has_external_url,http://www.simonsvlei.co.za,https://en.wikivoyage.org/wiki/Paarl,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/unitedstates/alabama/birmingham,Birmingham,Birmingham (Alabama),59,74,do,Magic City Art Connection,0.59,candidate,has description; high-value type; has external URL,,,Sun Ra Birmingham Connection,northamerica/unitedstates/alabama/birmingham/sun_ra_arkestra,0.491,,,missing_coordinates; has_external_url,http://www.magiccityart.com,https://en.wikivoyage.org/wiki/Birmingham_%28Alabama%29,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/france/midi/provence/nimes,Nîmes,Nîmes,11,29,see,FUAJ youth hostel,0.59,candidate,has description; high-value type; has external URL,,,Café de la Bourse,europe/france/midi/provence/nimes/cafe_de_la_bourse,0.444,,,missing_coordinates; has_external_url,http://www.hifrance.org/auberge-de-jeunesse/nimes.html,https://en.wikivoyage.org/wiki/N%C3%AEmes,candidate score 0.59 is below the 6.0 POI threshold; accommodation or lodging-led listing is out of scope
australiaandpacific/australia/northernterritory/alicesprings,Alice Springs,Alice Springs,14,29,see,Finke Desert Race,0.59,candidate,has description; high-value type; has external URL,,,Alice Springs Desert Park,australiaandpacific/australia/northernterritory/alicesprings/alice_springs_desert_park,0.524,,,missing_coordinates; has_external_url,http://www.finkedesertrace.com.au/,https://en.wikivoyage.org/wiki/Alice_Springs,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/russia/karelia/petrozavodsk,Petrozavodsk,Petrozavodsk,4,13,see,Ecolines,0.59,candidate,has description; high-value type; has external URL,,,Waterfront Promenade,europe/russia/karelia/petrozavodsk/waterfront_promenade,0.286,,,missing_coordinates; has_external_url,http://www.ecolines.net/,https://en.wikivoyage.org/wiki/Petrozavodsk,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/netherlands/leiden,Leiden,Leiden,36,62,do,Werfpop,0.59,candidate,has description; high-value type; has external URL,,,In Den Doofpot,europe/netherlands/leiden/in_den_doofpot,0.381,,,missing_coordinates; has_external_url,http://www.werfpop.nl/,https://en.wikivoyage.org/wiki/Leiden,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/denmark/aarhus,Aarhus,Aarhus,12,232,see,Flixbus,0.59,candidate,has description; high-value type; has external URL,,,Cirkuskroen,europe/denmark/aarhus/cirkuskroen,0.333,,,missing_coordinates; has_external_url,https://www.flixbus.dk,https://en.wikivoyage.org/wiki/Aarhus,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/germany/northrhinewestphalia/bochum,Bochum,Bochum,12,93,do,Theater Thealozzi,0.59,candidate,has description; high-value type; has external URL,,,Haus Weitmar,europe/germany/northrhinewestphalia/bochum/haus_weitmar,0.345,,,missing_coordinates; has_external_url,http://www.thealozzi.de,https://en.wikivoyage.org/wiki/Bochum,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/unitedstates/california/orangecounty/san_juan_capistrano,San Juan Capistrano,San Juan Capistrano,3,18,do,The Camino Real Playhouse,0.59,candidate,has description; high-value type; has external URL,,,El Adobe de Capistrano,northamerica/unitedstates/california/orangecounty/san_juan_capistrano/el_adobe_de_capistrano,0.27,,,missing_coordinates; has_external_url,http://www.caminorealplayhouse.org/,https://en.wikivoyage.org/wiki/San_Juan_Capistrano,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/canada/saskatchewan/regina,Regina,Regina,26,81,do,Connect,0.59,candidate,has description; high-value type; has external URL,,,Conexus Arts Centre,northamerica/canada/saskatchewan/regina/conexus_arts_centre,0.385,,,missing_coordinates; has_external_url,http://www.connectfestival.ca/,https://en.wikivoyage.org/wiki/Regina,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/finland/turku,Turku,Turku,5,262,do,Easter at Cloister Hill,0.59,candidate,has description; high-value type; has external URL,,,Turku Cathedral,europe/finland/turku/turku_cathedral,0.368,,,missing_coordinates; has_external_url,http://www.turku.fi/en/luostarinmaki-handicrafts-museum/then-now/luostarinmaki-throughout-year,https://en.wikivoyage.org/wiki/Turku,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/unitedkingdom/wales/swansea,Swansea,Swansea,33,323,do,Milkwoodjam,0.59,candidate,has description; high-value type; has external URL,,,Brynmill Park,europe/unitedkingdom/wales/swansea/brynmill,0.333,,,missing_coordinates; has_external_url,http://www.milkwoodjam.com,https://en.wikivoyage.org/wiki/Swansea,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
europe/unitedkingdom/england/london,London,London,76,205,see,O2 Free Hotspots,0.59,candidate,has description; high-value type; has external URL,,,The French House,europe/unitedkingdom/england/london/the_french_house,0.5,,,missing_coordinates; has_external_url,http://www.pocket-lint.com/news/46647/o2-provides-free-london-wifi,https://en.wikivoyage.org/wiki/London,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
europe/denmark/silkeborg,Silkeborg,Silkeborg,8,26,do,Horseback riding,0.59,candidate,has description; high-value type; has external URL,,,Museum Jorn,europe/denmark/silkeborg/museum_jorn,0.37,,,missing_coordinates; has_external_url,https://www.silkeborg.com/ln-int/fuglsang-gdk667981,https://en.wikivoyage.org/wiki/Silkeborg,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
australiaandpacific/newzealand/south_island/otago/queenstown,Queenstown,Queenstown (New Zealand),53,57,do,HeliWorks,0.59,candidate,has description; high-value type; has external URL,,,Sherwood,australiaandpacific/newzealand/south_island/otago/queenstown/josh_emetts_quick,0.471,,,missing_coordinates; has_external_url,http://www.heliworks.co.nz/,https://en.wikivoyage.org/wiki/Queenstown_%28New_Zealand%29,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
northamerica/unitedstates/massachusetts/provincetown,Provincetown,Provincetown,1,89,do,Beth Ann Fishing Charters,0.59,candidate,has description; high-value type; has external URL,,,Lobster Pot,northamerica/unitedstates/massachusetts/provincetown/lobster_pot,0.278,,,missing_coordinates; has_external_url,http://www.provincetowncharterfishing.com/,https://en.wikivoyage.org/wiki/Provincetown,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial or service listing
northamerica/unitedstates/southdakota/siouxfalls,Sioux Falls,Sioux Falls,9,54,do,South Dakota Symphony Orchestra,0.59,candidate,has description; high-value type; has external URL,,,Old Courthouse Museum,northamerica/unitedstates/southdakota/siouxfalls/old_courthouse_museum,0.308,,,missing_coordinates; has_external_url,http://sdsymphony.org,https://en.wikivoyage.org/wiki/Sioux_Falls,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
asia/japan/honshu/sendai,Sendai,Sendai,10,51,do,Michinoku-Yosakoi Festival,0.59,candidate,has description; high-value type; has external URL,,,Miyagi Museum of Art,asia/japan/honshu/sendai/miyagi_museum_of_art,0.348,,,missing_coordinates; has_external_url,http://www.michinoku-yosakoi.net/,https://en.wikivoyage.org/wiki/Sendai,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
northamerica/unitedstates/michigan/detroit,Detroit,Detroit,74,35,see,The Linq Tunnel Bus,0.59,candidate,has description; high-value type; has external URL,,,QLine Streetcar,northamerica/unitedstates/michigan/detroit/q_line,0.4,,,missing_coordinates; has_external_url,https://thelinqtunnelbus.com/,https://en.wikivoyage.org/wiki/Detroit,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york,York,York,51,165,do,Hallowscream,0.59,candidate,has description; high-value type; has external URL,,,Castle Howard,europe/unitedkingdom/england/leeds_sheffield_and_yorkshire/york/castle_howard,0.4,,,missing_coordinates; has_external_url,http://www.yorkmazehallowscream.co.uk/,https://en.wikivoyage.org/wiki/York,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/netherlands/leiden,Leiden,Leiden,36,62,do,Hofjeswandeling,0.59,candidate,has description; high-value type; has external URL,,,Hooglandse Kerk,europe/netherlands/leiden/hooglandse_kerk,0.4,,,missing_coordinates; has_external_url,http://www.gildeleiden.nl/stadswandeling/stads-en-hofjeswandeling/,https://en.wikivoyage.org/wiki/Leiden,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/canada/ontario/stcatharines,St. Catharines,St. Catharines,12,62,see,GO Transit,0.59,candidate,has description; high-value type; has external URL,,,Port Dalhousie,northamerica/canada/ontario/stcatharines/port_dalhousie,0.417,,,missing_coordinates; has_external_url,http://www.gotransit.com/publicroot/en/default.aspx,https://en.wikivoyage.org/wiki/St._Catharines,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/california/burbank,Burbank,Burbank,6,15,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Magnolia Park,northamerica/unitedstates/california/burbank/magnolia_park,0.316,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Burbank,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/florida/orlando,Orlando,Orlando,24,96,do,Orlando Solar Bears,0.59,candidate,has description; high-value type; has external URL,,,Lake Eola Park,northamerica/unitedstates/florida/orlando/lake_eola_park,0.545,,,missing_coordinates; has_external_url,https://www.orlandosolarbearshockey.com/,https://en.wikivoyage.org/wiki/Orlando,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
europe/austria/vienna,Vienna,Vienna,67,134,see,Kautra,0.59,candidate,has description; high-value type; has external URL,,,Donauturm,europe/austria/vienna/donauturm,0.533,,,missing_coordinates; has_external_url,http://www.kautra.lt/,https://en.wikivoyage.org/wiki/Vienna,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
asia/oman/muscat,Muscat,Muscat,24,152,see,Gulf Air,0.59,candidate,has description; high-value type; has external URL,,,Bait Al Zubair,asia/oman/muscat/bait_al_zubair,0.364,,,missing_coordinates; has_external_url,http://www.gulfair.com/,https://en.wikivoyage.org/wiki/Muscat,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
