world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
northamerica/unitedstates/northcarolina/wilmington,Wilmington,Wilmington (North Carolina),9,43,see,Medac Convenient Medical Care,0.59,candidate,has description; high-value type; has external URL,,,St. James Episcopal Church,northamerica/unitedstates/northcarolina/wilmington/st_james_episcopal,0.407,,,missing_coordinates; has_external_url,http://medachealth.com/,https://en.wikivoyage.org/wiki/Wilmington_%28North_Carolina%29,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial operator rather than a durable attraction POI
northamerica/unitedstates/kentucky/louisville,Louisville,Louisville,12,140,do,Waterfront Wednesdays,0.59,candidate,has description; high-value type; has external URL,,,Rathskeller at the Seelbach Hotel,northamerica/unitedstates/kentucky/louisville/rathskeller,0.32,,,missing_coordinates; has_external_url,http://wfpk.org/2017/waterfront-wednesday-faq/,https://en.wikivoyage.org/wiki/Louisville,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
northamerica/canada/alberta/canmore,Canmore,Canmore,4,30,see,FlixBus,0.59,candidate,has description; high-value type; has external URL,,,Ha Ling Peak,northamerica/canada/alberta/canmore/ha_ling_peak,0.211,,,missing_coordinates; has_external_url,https://www.flixbus.ca/,https://en.wikivoyage.org/wiki/Canmore,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
asia/malaysia/perhentianislands,Perhentian Islands,Perhentian Islands,9,35,do,Alu Alu Divers,0.59,candidate,has description; high-value type; has external URL,,,Tiga Ruang Dive Site,asia/malaysia/perhentianislands/tiga_ruang,0.529,,,missing_coordinates; has_external_url,https://alu-alu-divers.business.site,https://en.wikivoyage.org/wiki/Perhentian_Islands,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial operator rather than a durable attraction POI
europe/unitedkingdom/england/south_east/chichester,Chichester,Chichester,13,27,see,Starline,0.59,candidate,has description; high-value type; has external URL,,,St Andrew-in-the-Oxmarket,europe/unitedkingdom/england/south_east/chichester/st_andrew_oxmarket,0.483,,,missing_coordinates; has_external_url,http://www.starlineminicabs.co.uk/hire-our-services/taxis/,https://en.wikivoyage.org/wiki/Chichester,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/unitedstates/washingtondc,Washington D.C.,"Washington, D.C.",48,211,see,Red Top,0.59,candidate,has description; high-value type; has external URL,,,Ford's Theatre,northamerica/unitedstates/washingtondc/fords_theatre,0.381,,,missing_coordinates; has_external_url,https://www.redtopcab.com/,https://en.wikivoyage.org/wiki/Washington%2C_D.C.,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
europe/spain/catalonia/banyoles,Banyoles,Banyoles,5,14,see,Roman Villa of Vilauba,0.59,candidate,has description; high-value type; has external URL,,,Lake of Banyoles (Estany de Banyoles),europe/spain/catalonia/banyoles/lake_of_banyoles,0.421,,,missing_coordinates; has_external_url,https://www.museusdebanyoles.cat/VISITANS/Villa-romana-de-Vilauba,https://en.wikivoyage.org/wiki/Banyoles,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
europe/austria/vienna,Vienna,Vienna,67,134,see,Bean Shuttle,0.59,candidate,has description; high-value type; has external URL,,,Plachutta,europe/austria/vienna/plachuttas,0.476,,,missing_coordinates; has_external_url,http://www.beanshuttle.com/en/transfers/vienna-to-cesky-krumlov/,https://en.wikivoyage.org/wiki/Vienna,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/florida/miami,Miami,Miami,57,70,see,Press Release 365,0.59,candidate,has description; high-value type; has external URL,,,Pérez Art Museum Miami,northamerica/unitedstates/florida/miami/perez_art_museum,0.41,,,missing_coordinates; has_external_url,http://fortlauderdalelimoservices.com,https://en.wikivoyage.org/wiki/Miami,candidate score 0.59 is below the 6.0 POI threshold; non-POI service or institution rather than a traveler attraction
europe/austria/vienna,Vienna,Vienna,67,134,see,Orangeways,0.59,candidate,has description; high-value type; has external URL,,,Rathaus,europe/austria/vienna/rathaus,0.471,,,missing_coordinates; has_external_url,http://www.orangeways.com/,https://en.wikivoyage.org/wiki/Vienna,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/sweden/jnkping,Jönköping,Jönköping,8,18,do,DreamHack,0.59,candidate,has description; high-value type; has external URL,,,Tändsticksmuseet (Match Museum),europe/sweden/jnkping/tandsticksmuseet,0.24,,,missing_coordinates; has_external_url,http://www.dreamhack.se/,https://en.wikivoyage.org/wiki/J%C3%B6nk%C3%B6ping,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
africa/southafrica/capetown,Cape Town,Cape Town,95,187,do,First Thursdays,0.59,candidate,has description; high-value type; has external URL,,,Tuynhuys,africa/southafrica/capetown/tuynhuys,0.435,,,missing_coordinates; has_external_url,https://first-thursdays.co.za,https://en.wikivoyage.org/wiki/Cape_Town,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
europe/austria/vienna,Vienna,Vienna,67,134,see,Feniks GiZ,0.59,candidate,has description; high-value type; has external URL,,,Cafe Berg,europe/austria/vienna/cafeberg,0.421,,,missing_coordinates; has_external_url,http://www.feniksgiz.rs/,https://en.wikivoyage.org/wiki/Vienna,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
europe/croatia/zadar,Zadar,Zadar,18,33,see,Left luggage,0.59,candidate,has description; high-value type; has external URL,,,Land Gate (Kopnena Vrata),europe/croatia/zadar/land_gate,0.476,,,missing_coordinates; has_external_url,http://www.liburnija-zadar.hr/garderoba.php?lang=en,https://en.wikivoyage.org/wiki/Zadar,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/alabama/mobile,Mobile,Mobile,6,32,see,Megabus,0.59,candidate,has description; high-value type; has external URL,,,Mobile Carnival Museum,northamerica/unitedstates/alabama/mobile/mobile_carnival_museum,0.276,,,missing_coordinates; has_external_url,https://us.megabus.com,https://en.wikivoyage.org/wiki/Mobile,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/netherlands/amsterdam,Amsterdam,Amsterdam,153,66,see,Black Bikes,0.59,candidate,has description; high-value type; has external URL,,,De Balie,europe/netherlands/amsterdam/de_balie,0.5,,,missing_coordinates; has_external_url,http://www.black-bikes.com,https://en.wikivoyage.org/wiki/Amsterdam,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/washington/tacoma,“Tacoma”,Tacoma,15,79,see,Northwestern Stage Lines,0.59,candidate,has description; high-value type; has external URL,,,Washington State History Museum,northamerica/unitedstates/washington/tacoma/washington_state_history_museum,0.436,,,missing_coordinates; has_external_url,https://northwesternstagelines.com/bus-stops/,https://en.wikivoyage.org/wiki/Tacoma,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/idaho/boise,Boise,Boise,14,73,see,Boise Weekly,0.59,candidate,has description; high-value type; has external URL,,,Boise River Greenbelt,northamerica/unitedstates/idaho/boise/boise_river_greenbelt,0.545,,,missing_coordinates; has_external_url,http://www.boiseweekly.com/,https://en.wikivoyage.org/wiki/Boise,candidate score 0.59 is below the 6.0 POI threshold; non-POI service or institution rather than a traveler attraction
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Rochester International Jazz Festival,0.59,candidate,has description; high-value type; has external URL,,,Strong National Museum of Play,northamerica/unitedstates/newyorkstate/rochester/strong_national_museum_of_play,0.448,,,missing_coordinates; has_external_url,http://www.rochesterjazz.com,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
asia/china/guangdong/guangzhou,Guangzhou,Guangzhou,16,37,see,Guangzhou International Christian Fellowship,0.59,candidate,has description; high-value type; has external URL,,,Guangzhou Opera House,asia/china/guangdong/guangzhou/guangzhou_opera_house,0.523,,,missing_coordinates; has_external_url,http://www.gicf.net,https://en.wikivoyage.org/wiki/Guangzhou,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/unitedstates/arizona/tucson,Tucson,Tucson,66,113,see,Costa Rica (Honorary),0.59,candidate,has description; high-value type; has external URL,,,Tucson Station,northamerica/unitedstates/arizona/tucson/tucson_station,0.5,,,missing_coordinates; has_external_url,https://www.costarica.com/embassy/consulate-of-costa-rica-tucson-arizona-united-states,https://en.wikivoyage.org/wiki/Tucson,candidate score 0.59 is below the 6.0 POI threshold; non-POI service or institution rather than a traveler attraction
northamerica/unitedstates/massachusetts/lowell,Lowell,Lowell (Massachusetts),7,20,do,Lowell Folk Festival,0.59,candidate,has description; high-value type; has external URL,,,Lowell National Historical Park,northamerica/unitedstates/massachusetts/lowell/lowell_national_historical_park,0.431,,,missing_coordinates; has_external_url,https://lowellfolkfestival.org/,https://en.wikivoyage.org/wiki/Lowell_%28Massachusetts%29,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
northamerica/unitedstates/california/palm_springs,Palm Springs,Palm Springs,7,25,see,Sunline Transit,0.59,candidate,has description; high-value type; has external URL,,,Agua Caliente Cultural Museum,northamerica/unitedstates/california/palm_springs/agua_caliente_cultural_museum,0.455,,,missing_coordinates; has_external_url,http://www.sunline.org,https://en.wikivoyage.org/wiki/Palm_Springs,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/germany/rhinelandpalatinate/mosel/cochem,Cochem,Cochem,5,39,see,Frankfurt,0.59,candidate,has description; high-value type; has external URL,,,Bundesbank Bunker,europe/germany/rhinelandpalatinate/mosel/cochem/bundesbank_bunker,0.385,,,missing_coordinates; has_external_url,http://www.frankfurt-airport.de,https://en.wikivoyage.org/wiki/Cochem,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
europe/unitedkingdom/wales/swansea,Swansea,Swansea,33,323,do,Wales National Airshow,0.59,candidate,has description; high-value type; has external URL,,,Singleton Park,europe/unitedkingdom/wales/swansea/singletonpark,0.444,,,missing_coordinates; has_external_url,https://www.walesnationalairshow.com/,https://en.wikivoyage.org/wiki/Swansea,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
asia/oman/muscat,Muscat,Muscat,24,152,see,British Airways,0.59,candidate,has description; high-value type; has external URL,,,Bait Al Zubair,asia/oman/muscat/bait_al_zubair,0.483,,,missing_coordinates; has_external_url,http://www.britishairways.com/,https://en.wikivoyage.org/wiki/Muscat,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/canada/britishcolumbia/vancouver,Vancouver,Vancouver,21,83,see,Seair Seaplanes,0.59,candidate,has description; high-value type; has external URL,,,Robson Street .,northamerica/canada/britishcolumbia/vancouver/robsonstreet,0.357,,,missing_coordinates; has_external_url,https://www.seairseaplanes.com/,https://en.wikivoyage.org/wiki/Vancouver,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/northcarolina/asheville,Asheville,Asheville,20,153,do,Shindig on the Green,0.59,candidate,has description; high-value type; has external URL,,,Basilica of Saint Lawrence,northamerica/unitedstates/northcarolina/asheville/basilica_of_saint_lawrence,0.429,,,missing_coordinates; has_external_url,http://www.folkheritage.org/shindigonthegreen.htm,https://en.wikivoyage.org/wiki/Asheville,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
asia/turkey/van,Van,Van,12,21,see,Ktuts Monastery,0.59,candidate,has description; high-value type; has external URL,,,Mount Erek,asia/turkey/van/mount_erek,0.48,,,missing_coordinates; has_external_url,https://van.ktb.gov.tr/TR-91595/carpanak-adasi.html,https://en.wikivoyage.org/wiki/Van,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
europe/spain/catalonia/banyoles,Banyoles,Banyoles,5,14,see,Jaciment arqueològic La Draga,0.59,candidate,has description; high-value type; has external URL,,,Parc de la Draga,europe/spain/catalonia/banyoles/parc_de_la_draga,0.5,,,missing_coordinates; has_external_url,https://www.museusdebanyoles.cat/VISITANS/Parc-neol%C3%ADtic-de-la-Draga,https://en.wikivoyage.org/wiki/Banyoles,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/unitedstates/rhodeisland/providence,Providence,Providence,15,19,see,MBTA Commuter Rail,0.59,candidate,has description; high-value type; has external URL,,,College Hill,northamerica/unitedstates/rhodeisland/providence/college_hill,0.4,,,missing_coordinates; has_external_url,http://www.mbta.com,https://en.wikivoyage.org/wiki/Providence,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/unitedkingdom/england/newcastle_and_north_east/newcastle_upon_tyne,Newcastle upon Tyne,Newcastle upon Tyne,61,102,do,River Escapes,0.59,candidate,has description; high-value type; has external URL,,,Grainger Market,europe/unitedkingdom/england/newcastle_and_north_east/newcastle_upon_tyne/grainger_market,0.5,,,missing_coordinates; has_external_url,https://www.riverescapes.co.uk/,https://en.wikivoyage.org/wiki/Newcastle_upon_Tyne,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial operator rather than a durable attraction POI
northamerica/unitedstates/newmexico/losalamos,Los Alamos,Los Alamos,6,51,do,Pajarito Astronomers,0.59,candidate,has description; high-value type; has external URL,,,Pajarito Mountain Ski Area,northamerica/unitedstates/newmexico/losalamos/pajarito_mountain,0.478,,,missing_coordinates; has_external_url,http://www.unm.edu/~tbeach/pajarito.html,https://en.wikivoyage.org/wiki/Los_Alamos,candidate score 0.59 is below the 6.0 POI threshold; weak/local-only candidate for this destination
northamerica/unitedstates/california/centralcoast/solvang,Solvang,Solvang,8,18,do,Danish Days,0.59,candidate,has description; high-value type; has external URL,,,Solvang Windmills,northamerica/unitedstates/california/centralcoast/solvang/solvang_windmill,0.357,,,missing_coordinates; has_external_url,http://www.solvangdanishdays.org/,https://en.wikivoyage.org/wiki/Solvang,candidate score 0.59 is below the 6.0 POI threshold; event-only listing rather than a durable POI
northamerica/unitedstates/massachusetts/woods_hole,Woods Hole,Woods Hole,5,16,see,Cape Cod Regional Transit Authority,0.59,candidate,has description; high-value type; has external URL,,,Marine Biological Laboratory,northamerica/unitedstates/massachusetts/woods_hole/marine_biological_laboratory,0.413,,,missing_coordinates; has_external_url,http://www.capecodtransit.org,https://en.wikivoyage.org/wiki/Woods_Hole,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
asia/china/guangxi/yangshuo,Yangshuo,Yangshuo,8,70,see,Wang Zhi Ping Tai Chi Training Centre,0.59,candidate,has description; high-value type; has external URL,,,Cormorant Fishing Demonstrations,asia/china/guangxi/yangshuo/cormorant_fishing,0.348,,,missing_coordinates; has_external_url,http://chinasouth-taichi.com,https://en.wikivoyage.org/wiki/Yangshuo,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial operator rather than a durable attraction POI
northamerica/unitedstates/michigan/jackson,Jackson,Jackson (Michigan),14,9,see,Amtrak,0.59,candidate,has description; high-value type; has external URL,,,Jackson Amtrak Station,northamerica/unitedstates/michigan/jackson/jackson_amtrak_station,0.429,,,missing_coordinates; has_external_url,https://www.amtrak.com/,https://en.wikivoyage.org/wiki/Jackson_%28Michigan%29,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
europe/greece/thessaloniki,Thessaloniki,Thessaloniki,37,92,do,Discovery Yachting,0.59,candidate,has description; high-value type; has external URL,,,Olympion Cinema,europe/greece/thessaloniki/cinema_makedonikon,0.364,,,missing_coordinates; has_external_url,http://www.discoveryyachting.com,https://en.wikivoyage.org/wiki/Thessaloniki,candidate score 0.59 is below the 6.0 POI threshold; ordinary commercial operator rather than a durable attraction POI
africa/southafrica/johannesburg,Johannesburg,Johannesburg,24,36,do,City Sightseeing,0.59,candidate,has description; high-value type; has external URL,,,Ponte City Tower,africa/southafrica/johannesburg/ponte_tower,0.438,,,missing_coordinates; has_external_url,https://citysightseeing.co.za/en/joburg/open-top-bus-tours-joburg,https://en.wikivoyage.org/wiki/Johannesburg,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
northamerica/unitedstates/texas/austin,Austin,Austin,45,55,see,Bicycle Sports Shop - Bike Rentals,0.59,candidate,has description; high-value type; has external URL,,,Ellsworth Kelly's Austin,northamerica/unitedstates/texas/austin/ellsworth_kelly_austin,0.393,,,missing_coordinates; has_external_url,http://bicyclesportshop.com/page.cfm?PageID=174,https://en.wikivoyage.org/wiki/Austin,candidate score 0.59 is below the 6.0 POI threshold; transport operator rather than an attraction POI
