world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url,reject_reason
asia/iraq/annasiriyah,An Nasiriyah,Nasiriyah,2,7,see,Ruins of Girsu,0.59,candidate,has description; high-value type; strong travel term,,,Nasiriyah Museum,asia/iraq/annasiriyah/nasiriyah_museum,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Nasiriyah,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/poland/lodz,Łódź,Łódź,7,114,see,Radegast Station,0.59,candidate,has description; high-value type; strong travel term,,,Radogoszcz Prison Museum,europe/poland/lodz/radogoszcz_prison,0.45,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/albania/elbasan,Elbasan,Elbasan,8,29,do,Canyon of Valësh,0.59,candidate,has description; high-value type; strong travel term,,,Ottoman Baths (Hamam),europe/albania/elbasan/turkish_baths,0.345,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Elbasan,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/india/kerala/kozhikode,Kozhikode,Kozhikode,12,107,see,Thrikaipetta Subramanya Temple,0.59,candidate,has description; high-value type; strong travel term,,,Tali Shiva Temple,asia/india/kerala/kozhikode/tali_temple,0.511,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Kozhikode,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
northamerica/unitedstates/oklahoma/bartlesville,Bartlesville,Bartlesville,5,8,see,First Presbyterian Church,0.59,candidate,has description; high-value type; strong travel term,,,Price Tower,northamerica/unitedstates/oklahoma/bartlesville/price_tower,0.333,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bartlesville,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/bangladesh/rajshahi,Rajshahi,Rajshahi,5,23,see,Puthia Palace,0.59,candidate,has description; high-value type; strong travel term,,,Somapura Mahavihara (Paharpur),asia/bangladesh/rajshahi/paharpur,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Rajshahi,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
southamerica/brazil/mariana,Mariana,Mariana,3,33,see,Igreja da Arquiconfraria,0.59,candidate,has description; high-value type; strong travel term,,,Mina da Passagem,southamerica/brazil/mariana/mina_da_passagem,0.4,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mariana,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/pakistan/gujranwala,Gujranwala,Gujranwala,12,6,see,St. Paul's Presbyterian Church,0.59,candidate,has description; high-value type; strong travel term,,,Wrestling Akharas,asia/pakistan/gujranwala/akhara_visit,0.391,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gujranwala,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/germany/badenwrttemberg/konstanz,Konstanz,Konstanz,9,55,do,Swim,0.59,candidate,has description; high-value type; strong travel term,,,Imperia Statue,europe/germany/badenwrttemberg/konstanz/imperia_statue,0.222,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Konstanz,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
northamerica/unitedstates/florida/thepanhandle/tallahassee,Tallahassee,Tallahassee,8,53,see,First Presbyterian Church,0.59,candidate,has description; high-value type; strong travel term,,,Museum of Florida History,northamerica/unitedstates/florida/thepanhandle/tallahassee/museum_of_florida_history,0.32,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Tallahassee,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/poland/lodz,Łódź,Łódź,7,114,see,Synagogue,0.59,candidate,has description; high-value type; strong travel term,,,Radogoszcz Prison Museum,europe/poland/lodz/radogoszcz_prison,0.303,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/%C5%81%C3%B3d%C5%BA,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
southamerica/chile/concepcion,Concepción,Concepción,13,33,see,The Huascar,0.59,candidate,has description; high-value type; strong travel term,,,Casa del Arte (Pinacoteca),southamerica/chile/concepcion/casa_del_arte,0.375,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Concepci%C3%B3n,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/spain/spanishcostas/losgigantes,Los Gigantes,Los Gigantes,5,22,do,Carnival,0.59,candidate,has description; high-value type; strong travel term,,,Charco de Isla Cangrejo,europe/spain/spanishcostas/losgigantes/charco_de_isla_cangrejo,0.357,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Los_Gigantes,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/philippines/samarisland/calbayog,Calbayog,Calbayog,19,26,do,Malajog Ridge Nature Park,0.59,candidate,has description; high-value type; strong travel term,,,Malajog (Looc) Beach,asia/philippines/samarisland/calbayog/malajog_looc_bea,0.526,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Calbayog,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/china/innermongolia/baotou,Baotou,Baotou,3,9,see,Northern Weapon City,0.59,candidate,has description; high-value type; strong travel term,,,Xiangshawan — Resonant Sand Ravine,asia/china/innermongolia/baotou/xiangshawan,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Baotou,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/china/liaoning/fushun,Fushun,Fushun,6,29,see,Qingyun Temple,0.59,candidate,has description; high-value type; strong travel term,,,Ring of Life,asia/china/liaoning/fushun/ring_of_life,0.462,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Fushun,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
northamerica/unitedstates/ohio/oxford,Oxford,Oxford (Ohio),6,70,do,Oxford Farmer's Market,0.59,candidate,has description; high-value type; strong travel term,,,Karl E. Limper Geology Museum,northamerica/unitedstates/ohio/oxford/karl_limper_geology_museum,0.36,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Oxford_%28Ohio%29,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/italy/sicily/caltabellotta,Caltabellotta,Caltabellotta,2,20,see,Church of Sant'Agostino,0.59,candidate,has description; high-value type; strong travel term,,,Peace of Caltabellotta (1302),europe/italy/sicily/caltabellotta/peace_of_caltabellotta,0.444,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Caltabellotta,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
southamerica/brazil/gramado,Gramado,Gramado,10,10,see,Culture Center,0.59,candidate,has description; high-value type; strong travel term,,,Lago Negro,southamerica/brazil/gramado/lago_negro,0.417,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gramado,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/russia/vladimir,Vladimir,Vladimir,4,75,see,City Museum,0.59,candidate,has description; high-value type; strong travel term,,,Cathedral of Saint Demetrius,europe/russia/vladimir/cathedral_saint_demetrius,0.308,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Vladimir,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
australiaandpacific/australia/westernaustralia/albany,Albany,Albany (Western Australia),15,46,see,Albany Convict Gaol,0.59,candidate,has description; high-value type; strong travel term,,,Albany Heritage Park,australiaandpacific/australia/westernaustralia/albany/albany_heritage_park,0.513,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Albany_%28Western_Australia%29,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/india/manipur/imphal,Imphal,Imphal,5,9,do,Khongjom War Memorial,0.59,candidate,has description; high-value type; strong travel term,,,Imphal War Cemetery,asia/india/manipur/imphal/imphal_war_cemetery,0.45,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Imphal,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/netherlands/zoetermeer,Zoetermeer,Zoetermeer,3,9,see,The old church,0.59,candidate,has description; high-value type; strong travel term,,,Snowworld,europe/netherlands/zoetermeer/snowworld,0.316,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Zoetermeer,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/china/shanxiprovince/taiyuan,Taiyuan,Taiyuan,45,70,see,Juewei Mountain Scenic Area,0.59,candidate,has description; high-value type; strong travel term,,,Taiyuan Botanical Garden,asia/china/shanxiprovince/taiyuan/taiyuan_botanic_garden,0.471,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Taiyuan,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/romania/piatraneamt,Piatra Neamț,Piatra Neamț,6,38,see,Biserica Adormirea Maicii Domnului,0.59,candidate,has description; high-value type; strong travel term,,,Bicaz Gorge,europe/romania/piatraneamt/bicaz_gorge,0.356,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Piatra_Neam%C8%9B,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/poland/gniezno,Gniezno,Gniezno,6,42,do,Meetings with poetry,0.59,candidate,has description; high-value type; strong travel term,,,Museum of the Origins of the Polish State,europe/poland/gniezno/museum_of_origins,0.377,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Gniezno,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
europe/spain/catalonia/terrassa,Terrassa,Terrassa,9,9,see,Textile Museum,0.59,candidate,has description; high-value type; strong travel term,,,Centre de Documentació i Museu Tèxtil,europe/spain/catalonia/terrassa/textile_museum,0.383,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Terrassa,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/india/bihar/bhagalpur,Bhagalpur,Bhagalpur,5,11,see,Ancient cave sculpture,0.59,candidate,has description; high-value type; strong travel term,,,Bhagalpur Museum,asia/india/bihar/bhagalpur/bhagalpur_museum,0.368,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Bhagalpur,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
asia/iraq/mosul,Mosul,Mosul,11,34,see,Monastery of Mar Behnam,0.59,candidate,has description; high-value type; strong travel term,,,Dair Mar Elia,asia/iraq/mosul/dair_mar_elia,0.5,,,missing_coordinates; needs_external_source,,https://en.wikivoyage.org/wiki/Mosul,candidate score 0.59 is below the 6.0 POI threshold; missing coordinates and external corroboration in worker CSV
